character_id,name,race,class,level,region_id,profession_primary,profession_secondary,gold,achievement_points,household_id,guild_id,gender,age,birth_date,education_level,relationship_status,num_children
9265,Kelsey Steelspark,Gnome,Warlock,14,8,Blacksmithing,Tailoring,245710.66,5431,6543,,Male,45,1413-11-20,Master,Married,1
9266,Bolvar Crowley,Human,Priest,17,4,Leatherworking,Blacksmithing,1027.0337,18796,6544,32,Female,67,1496-05-11,None,Married,1
9268,Rastakhan Bonecrusher,Troll,Shaman,1,7,Skinning,Tailoring,115748.17,21165,6545,,Male,37,1282-02-01,Basic,Single,1
98,Anduin Prestor,Human,Hunter,1,7,Jewelcrafting,Leatherworking,6962.0723,10288,6546,11,Female,39,1372-07-29,Basic,Single,1
9270,Vanessa Menethil,Human,Priest,1,7,Blacksmithing,Engineering,922.27191,11292,6546,82,Female,32,1822-07-08,Advanced,Single,2
9271,Naielle Truthseeker,Draenei,Druid,1,8,Engineering,Enchanting,5959.1558,11134,6547,17,Male,46,1897-05-27,Master,Single,3
9272,Lorna Proudmoore,Human,Monk,3,7,Herbalism,Herbalism,895.34747,4603,6548,76,Male,65,1965-09-14,Advanced,Widowed,1
9274,Naielle Lightbringer,Draenei,Paladin,2,8,Tailoring,Blacksmithing,1865.9023,18639,6549,26,Female,42,1688-05-30,Basic,Divorced,4
9275,Vanessa Crowley,Human,Paladin,16,1,Tailoring,Skinning,647.15479,22885,6550,48,Female,59,1901-08-18,Master,Married,2
3977,Vanessa Mograine,Human,Hunter,11,5,Alchemy,Leatherworking,11253.328,644,6551,,Male,28,1309-01-28,None,Married,4
9277,Uther VanCleef,Human,Shaman,2,5,Enchanting,Tailoring,19056.873,8129,6551,98,Male,37,1965-06-28,Basic,Married,2
9278,Arthas Mograine,Human,Paladin,1,3,Skinning,Blacksmithing,3669.3801,13480,6552,38,Male,40,1843-08-21,Advanced,Single,1
9281,Zul'jin Spiritchaser,Troll,Paladin,14,8,Skinning,Alchemy,990.83087,3429,6553,,Male,43,1411-04-08,Advanced,Married,1
9282,Fendrig Deepforge,Dwarf,Mage,2,9,Herbalism,Mining,1898.3041,10609,6554,,Female,36,1644-11-14,Basic,Widowed,0
9283,Lorna Fordragon,Human,Warrior,1,10,Skinning,Tailoring,306.69873,2528,6555,38,Male,50,1616-02-28,Advanced,Single,4
9284,Arthas Crowley,Human,Priest,4,9,Skinning,Alchemy,62700.965,3083,6556,28,Female,79,1515-07-21,Basic,Married,0
9285,Uther VanCleef,Human,Paladin,1,4,Enchanting,Alchemy,1033.0112,10085,6557,36,Male,42,1611-08-23,Advanced,Single,1
9287,Jarod Nightsong,Night Elf,Priest,2,7,Mining,Leatherworking,1089.6666,9458,6558,77,Male,47,1089-01-12,Basic,Divorced,0
9288,Darius Shadowbane,Worgen,Shaman,57,9,Leatherworking,Engineering,2364.9583,6445,6559,,Male,40,1870-02-02,Basic,Widowed,0
9289,Blackhand Thunderlord,Orc,Warrior,1,5,Mining,Blacksmithing,2894.5005,21899,6560,21,Female,27,1325-09-21,Advanced,Single,0
9290,Astalor Sunstrider,Blood Elf,Paladin,19,3,Engineering,Leatherworking,19099.471,11594,6561,,Female,106,1761-06-28,Advanced,Divorced,0
9292,Genn Bloodfang,Worgen,Priest,3,2,Engineering,Leatherworking,28877.68,7435,6562,,Female,24,1028-12-27,None,Married,2
9293,Lilian Windrunner,Undead,Warlock,1,5,Leatherworking,Tailoring,3293.7498,21125,6563,18,Female,54,1100-11-06,Basic,Married,3
9295,Nazgrel Thunderlord,Orc,Warrior,72,2,Engineering,Leatherworking,15688.865,24415,6564,83,Male,47,1769-10-20,Basic,Married,1
9296,Muradin Hammerfall,Dwarf,Rogue,6,10,Alchemy,Blacksmithing,11187.34,24426,6565,74,Male,41,1629-06-13,Advanced,Married,4
9297,Eitrigg Saurfang,Orc,Death Knight,2,5,Skinning,Tailoring,7359.9292,10195,6566,19,Female,43,1261-06-28,None,Married,2
9298,Mathias VanCleef,Human,Paladin,2,5,Leatherworking,Herbalism,828.14386,15386,6567,,Female,60,1144-06-17,Advanced,Widowed,1
9299,Illidan Bearmantle,Night Elf,Death Knight,1,10,Alchemy,Enchanting,1525.8732,8448,6568,42,Female,58,1576-09-18,Basic,Divorced,2
9300,Genn Godfrey,Worgen,Warrior,17,9,Mining,Blacksmithing,3395.5049,22952,6569,76,Male,39,1279-04-25,Basic,Divorced,2
9301,Anduin Fordring,Human,Warlock,3,2,Enchanting,Herbalism,16065.109,5727,6570,22,Female,32,1430-08-20,Advanced,Widowed,1
9303,Nazgrel Warsong,Orc,Priest,2,3,Enchanting,Mining,180.45287,12161,6571,26,Male,67,1758-06-13,Master,Married,2
9305,Putress Mograine,Undead,Priest,6,3,Enchanting,Mining,3202.2104,8752,6572,102,Female,44,1919-11-18,Basic,Widowed,3
9307,Gunther Crowley,Undead,Demon Hunter,2,1,Tailoring,Alchemy,1800021.8,6777,6573,42,Male,53,1733-05-13,Advanced,Single,2
9308,Sunwalker Earthfury,Tauren,Druid,1,1,Enchanting,Enchanting,1819.1417,12847,6574,102,Female,35,1331-08-20,Basic,Divorced,1
9309,Zul'jin Shadowhunter,Troll,Shaman,2,8,Enchanting,Blacksmithing,2180.906,22140,6575,12,Female,66,1075-09-26,Advanced,Widowed,0
9310,Tirion Fordring,Human,Warrior,1,5,Skinning,Leatherworking,311.59586,5658,6576,70,Male,37,1406-05-03,Basic,Single,0
538,Nazgrel Bladefist,Orc,Warlock,1,3,Mining,Engineering,8520.2637,22285,6577,83,Male,36,1567-07-03,Basic,Married,3
9311,Darius Starseeker,Worgen,Hunter,2,3,Skinning,Tailoring,14909.958,2526,6577,69,Female,53,1158-04-17,Advanced,Married,1
9312,Magni Ironforge,Dwarf,Warrior,2,2,Enchanting,Enchanting,1427.9897,6236,6578,23,Female,36,1196-04-22,Basic,Married,1
9925,Broll Whisperwind,Night Elf,Rogue,1,7,Alchemy,Leatherworking,18460.102,15239,6579,12,Male,36,1797-10-24,Basic,Single,2
9313,Vanessa VanCleef,Human,Monk,12,7,Herbalism,Engineering,1946.2206,21169,6579,,Female,52,1872-03-15,Basic,Widowed,2
9314,Malfurion Bearmantle,Night Elf,Paladin,12,1,Blacksmithing,Tailoring,215833.59,21295,6580,80,Male,41,1412-10-28,Master,Single,2
5185,Naielle Crystalheart,Draenei,Rogue,1,6,Mining,Mining,11972.381,8053,6581,95,Female,32,1188-04-07,Master,Single,2
9315,Tirion Fordragon,Human,Mage,8,6,Tailoring,Blacksmithing,4893.4834,4761,6581,49,Female,34,1124-07-08,Basic,Single,0
9316,Restalaan Truthseeker,Draenei,Warlock,1,6,Mining,Skinning,57659.121,12162,6582,101,Female,39,1125-07-27,Basic,Married,0
9318,Sassy Zapnozzle,Goblin,Shaman,3,5,Enchanting,Mining,851.84094,1943,6583,21,Male,50,1712-02-04,Basic,Widowed,3
9319,Fandral Stormrage,Night Elf,Warlock,2,2,Herbalism,Leatherworking,1211.6292,13270,6584,16,Male,43,1442-08-31,Basic,Single,1
9320,Rehgar Hellscream,Orc,Rogue,1,4,Jewelcrafting,Jewelcrafting,563.46478,16097,6585,29,Female,39,1988-09-29,Advanced,Single,0
349,Muln Dawnstrider,Tauren,Death Knight,1,4,Tailoring,Tailoring,217.40007,595,6585,,Female,32,1768-07-05,Basic,Single,1
9321,Valeera Sanguinar,Blood Elf,Priest,3,10,Mining,Mining,209.89819,24720,6586,,Male,38,1882-06-12,Advanced,Single,0
9322,Thrall Thunderlord,Orc,Shaman,1,5,Jewelcrafting,Alchemy,530441.69,20407,6587,15,Female,47,1221-03-01,Advanced,Single,3
9323,Grom Warsong,Orc,Rogue,1,1,Enchanting,Skinning,4523.0381,13866,6588,10,Female,30,1225-09-16,Advanced,Single,0
9324,Vanessa Mograine,Human,Rogue,8,6,Skinning,Leatherworking,5164.6421,6352,6589,29,Female,38,1049-01-02,Advanced,Married,4
9326,Kael'thas Bloodsworn,Blood Elf,Priest,1,6,Alchemy,Skinning,2360.147,13589,6590,23,Female,38,1737-03-18,Advanced,Married,1
9327,Rommath Theron,Blood Elf,Priest,2,3,Herbalism,Blacksmithing,60850.215,23027,6591,50,Female,34,1095-05-05,Advanced,Married,1
9328,Cairne Runetotem,Tauren,Druid,3,8,Engineering,Herbalism,856.60034,3761,6592,83,Male,48,1508-11-04,None,Single,0
9329,Genn Darkfang,Worgen,Priest,6,1,Leatherworking,Skinning,8944.6494,20632,6593,31,Female,64,1728-11-16,Basic,Divorced,0
9330,Talador Soulbinder,Draenei,Mage,1,6,Alchemy,Jewelcrafting,177.73027,13055,6594,,Male,40,1741-11-14,Advanced,Single,0
9332,Grom Blackrock,Orc,Warlock,1,1,Leatherworking,Herbalism,572.90332,19962,6595,89,Female,31,1964-11-15,None,Single,2
9335,Rehgar Warsong,Orc,Hunter,2,7,Mining,Engineering,1441.8168,10065,6596,101,Male,39,1966-11-14,Basic,Widowed,3
9336,Yrel Dawnchaser,Draenei,Demon Hunter,1,7,Jewelcrafting,Herbalism,748008.56,3109,6597,48,Female,57,1452-08-31,Advanced,Single,2
9337,Alonsus Voss,Undead,Rogue,4,9,Engineering,Leatherworking,751.0921,11504,6598,,Female,68,1558-09-12,Basic,Married,2
9340,Lorna Proudmoore,Human,Priest,1,3,Mining,Leatherworking,48915.547,387,6599,,Female,31,1285-09-29,Advanced,Married,1
9343,Thargas Thunderbrew,Dwarf,Warlock,2,5,Jewelcrafting,Enchanting,252.57822,2999,6600,15,Female,27,1379-08-12,Basic,Single,3
9345,Gavan Ironforge,Dwarf,Druid,1,3,Blacksmithing,Leatherworking,188.21378,7224,6601,,Female,34,1633-03-01,Master,Single,1
10366,Fandral Ravencrest,Night Elf,Priest,2,3,Skinning,Enchanting,220853.77,7537,6601,9,Female,32,1079-04-24,Master,Married,4
9346,Bael Wildhammer,Dwarf,Warrior,1,9,Blacksmithing,Alchemy,3492.5225,23605,6602,,Male,35,1350-07-12,Advanced,Single,2
9347,Lorna Wrynn,Human,Mage,41,8,Tailoring,Jewelcrafting,58906.602,16582,6603,60,Female,59,1652-04-28,Basic,Married,2
9349,Zanzil Blooddrinker,Troll,Monk,23,2,Blacksmithing,Herbalism,1855.6144,12056,6604,66,Male,38,1637-07-23,Master,Single,0
9350,Garrosh Dragonmaw,Orc,Demon Hunter,1,3,Skinning,Blacksmithing,29365.143,17692,6605,37,Male,38,1639-12-21,Basic,Single,0
9351,Naisha Whisperwind,Night Elf,Monk,1,10,Leatherworking,Engineering,301.69766,10619,6606,,Female,36,1528-07-15,Basic,Single,3
9357,Arthas Fordring,Human,Warlock,2,8,Engineering,Tailoring,1089.2917,9845,6607,92,Male,35,1437-04-20,Advanced,Single,1
9359,Eitrigg Warsong,Orc,Rogue,3,10,Enchanting,Mining,4343.5747,18039,6608,64,Male,38,1850-06-13,Advanced,Single,3
9360,Yrel Truthseeker,Draenei,Rogue,2,4,Blacksmithing,Mining,13833.693,8860,6609,79,Female,37,1297-10-29,Advanced,Married,5
9361,Lilian Blightcaller,Undead,Monk,7,4,Tailoring,Tailoring,67399.852,5202,6610,9,Female,43,1110-08-20,Basic,Single,5
9362,Tirion Wrynn,Human,Shaman,13,10,Tailoring,Skinning,3537.7786,15237,6611,88,Male,46,1358-09-14,None,Single,0
9699,Uther Menethil,Human,Paladin,2,5,Enchanting,Skinning,621.22321,1576,6612,103,Male,39,1380-11-16,Advanced,Widowed,3
9364,Sen'jin Blooddrinker,Troll,Mage,2,5,Blacksmithing,Skinning,15247.102,19470,6612,,Female,33,1062-06-10,Advanced,Single,3
9365,Brann Hammerfall,Dwarf,Warlock,1,4,Jewelcrafting,Jewelcrafting,1792.7528,14756,6613,55,Female,41,1118-09-29,Advanced,Single,2
9366,Hobart Sparkbolt,Goblin,Demon Hunter,5,1,Alchemy,Mining,36447.809,21596,6614,100,Male,27,1875-08-13,Basic,Married,0
9367,Blackhand Bladefist,Orc,Shaman,1,7,Jewelcrafting,Herbalism,13477.886,6977,6615,75,Male,69,1195-06-27,None,Widowed,0
9369,Fendrig Stormpike,Dwarf,Mage,1,8,Blacksmithing,Mining,6532.2056,24995,6616,63,Female,32,1705-11-08,Advanced,Single,1
9370,Bael Wildhammer,Dwarf,Druid,4,9,Engineering,Skinning,9287.2871,6325,6617,92,Male,31,1522-01-02,Advanced,Single,3
9371,Zul'jin Spiritchaser,Troll,Paladin,11,5,Tailoring,Tailoring,1135.1832,3614,6618,24,Female,49,1856-12-03,Basic,Single,4
9372,Gunther Windrunner,Undead,Warlock,1,4,Mining,Enchanting,1101.1603,4265,6619,18,Male,39,1206-06-14,Basic,Married,3
8522,Lorna Bloodfang,Worgen,Warrior,3,4,Tailoring,Alchemy,11480.965,23720,6619,29,Male,42,1712-07-19,Basic,Single,2
9373,Gallywix Boomfizzle,Goblin,Mage,116,4,Mining,Blacksmithing,1112.0277,3914,6620,2,Female,31,1986-01-23,Advanced,Widowed,2
9374,Arthas Menethil,Human,Mage,1,3,Enchanting,Herbalism,29840.098,14706,6621,24,Female,65,1836-07-12,Advanced,Single,2
9376,Bolvar Mograine,Human,Shaman,15,9,Mining,Enchanting,344299.56,21042,6622,57,Male,52,1416-12-12,Basic,Single,3
9377,Naisha Whisperwind,Night Elf,Warrior,1,5,Skinning,Jewelcrafting,263.09384,6821,6623,,Male,53,1787-07-06,None,Married,2
9378,Restalaan Dawnchaser,Draenei,Warrior,2,5,Skinning,Enchanting,2820.9519,1705,6624,36,Male,46,1547-01-20,Master,Married,3
9379,Nobundo Soulbinder,Draenei,Shaman,3,8,Herbalism,Engineering,2946.8818,376,6625,63,Male,28,1114-08-24,Advanced,Single,0
9381,Rehgar Thunderlord,Orc,Paladin,11,1,Herbalism,Blacksmithing,663.83044,1472,6626,4,Female,39,1600-10-26,Advanced,Divorced,0
9382,Fizzlebang Thermaplugg,Gnome,Monk,3,10,Engineering,Skinning,6017.0034,19627,6627,,Male,41,1685-06-23,Advanced,Single,0
5340,Durotan Frostwolf,Orc,Priest,1,9,Alchemy,Herbalism,186555.56,8295,6628,30,Female,58,1266-12-31,Master,Single,1
9384,Anduin Fordragon,Human,Death Knight,2,9,Skinning,Enchanting,16654.566,4874,6628,,Male,39,1942-12-25,Basic,Married,2
9388,Naisha Starseeker,Night Elf,Mage,1,1,Leatherworking,Herbalism,665.42114,19819,6629,,Female,57,1351-02-02,Basic,Married,0
9390,Calia Faol,Undead,Rogue,2,2,Herbalism,Leatherworking,759.17981,7293,6630,35,Female,38,1938-08-31,Advanced,Single,1
9391,Mathias VanCleef,Human,Paladin,8,8,Blacksmithing,Mining,15512.36,7302,6631,14,Female,36,1254-08-16,Basic,Single,3
9393,Blackhand Warsong,Orc,Rogue,3,2,Leatherworking,Alchemy,7873.8994,17083,6632,,Female,34,1632-02-26,Basic,Single,1
9394,Leonid Windrunner,Undead,Rogue,4,7,Blacksmithing,Herbalism,2054.0737,9670,6633,6,Female,35,1059-09-04,Basic,Married,2
9395,Velen Soulbinder,Draenei,Priest,1,1,Enchanting,Engineering,19766.117,11677,6634,,Female,39,1859-05-07,Advanced,Single,0
9396,Jaina Crowley,Human,Demon Hunter,4,5,Mining,Engineering,10685.482,22927,6635,96,Male,58,1210-03-03,Advanced,Married,3
9400,Hobart Boomfizzle,Goblin,Mage,92,2,Jewelcrafting,Engineering,6057.3057,22548,6636,52,Female,33,1364-10-28,Master,Married,1
9401,Halford Shadowbane,Worgen,Druid,6,9,Alchemy,Mining,10262.813,14471,6637,35,Female,36,1725-06-22,Basic,Married,0
9402,Lorna Mograine,Human,Warrior,37,9,Enchanting,Skinning,107.32174,14499,6638,1,Female,31,1529-05-10,Advanced,Married,0
9403,Arthas Fordring,Human,Druid,2,2,Enchanting,Engineering,107.90366,20576,6639,26,Female,50,1804-10-15,Advanced,Single,1
9404,Cairne Dawnstrider,Tauren,Hunter,3,7,Jewelcrafting,Engineering,626.28864,19068,6640,69,Female,29,1766-12-20,Basic,Divorced,1
9405,Calia Faol,Undead,Druid,6,8,Tailoring,Herbalism,1188.5344,7676,6641,11,Male,33,1524-05-05,Advanced,Single,3
9584,Sen'jin Zandalari,Troll,Monk,1,6,Tailoring,Engineering,33.97504,5958,6642,58,Female,52,1436-05-17,Advanced,Married,1
9406,Magatha Skychaser,Tauren,Druid,4,6,Herbalism,Leatherworking,33067.566,15049,6642,,Male,48,1824-12-16,Basic,Married,1
9407,Lorna Crowley,Human,Warrior,1,6,Enchanting,Skinning,5040.7773,18580,6643,12,Male,32,1635-03-05,Advanced,Single,2
9409,Rehgar Bleeding Hollow,Orc,Shaman,2,10,Tailoring,Alchemy,336.03137,14485,6644,78,Female,35,1323-01-03,Basic,Single,0
6350,Lilian Blightcaller,Undead,Warlock,45,10,Blacksmithing,Mining,554.48108,15367,6644,54,Male,37,1689-01-19,Advanced,Single,1
9410,Grom Bladefist,Orc,Rogue,1,2,Blacksmithing,Alchemy,361.00687,19819,6645,96,Female,34,1284-08-17,Advanced,Widowed,2
9412,Grom Dragonmaw,Orc,Rogue,1,10,Enchanting,Engineering,3216.4829,10691,6646,,Male,49,1520-04-18,Advanced,Widowed,2
9413,Thrall Bleeding Hollow,Orc,Mage,4,4,Leatherworking,Jewelcrafting,641.065,7239,6647,33,Male,48,1766-03-31,Basic,Widowed,4
9414,Mathias Crowley,Human,Warrior,1,6,Blacksmithing,Leatherworking,4024.4961,3504,6648,12,Male,33,1572-02-04,Basic,Single,3
9415,Thargas Bronzebeard,Dwarf,Demon Hunter,1,10,Jewelcrafting,Herbalism,6.5127048,576,6649,,Female,36,1855-09-04,Basic,Married,2
9416,Moira Deepforge,Dwarf,Warlock,1,3,Enchanting,Leatherworking,219.06458,16922,6650,32,Male,34,1367-01-09,Basic,Single,1
9417,Cordana Moonwhisper,Night Elf,Druid,1,7,Herbalism,Tailoring,2515.0027,3926,6651,17,Female,65,1228-03-20,Advanced,Single,1
9419,Lorna Crowley,Human,Monk,89,7,Leatherworking,Herbalism,9731.6992,5401,6652,82,Male,45,1364-01-10,None,Single,1
9420,Astalor Sunstrider,Blood Elf,Warrior,1,4,Blacksmithing,Leatherworking,7856.6455,11678,6653,13,Female,42,1737-12-14,Advanced,Married,2
9422,Sunwalker Wildmane,Tauren,Warlock,1,1,Alchemy,Leatherworking,2669.2278,8305,6654,43,Male,28,1394-09-15,Advanced,Married,0
4161,Megs Zapnozzle,Goblin,Mage,1,8,Skinning,Jewelcrafting,1640.4376,16887,6655,53,Female,73,1440-05-28,Basic,Married,2
9423,Malfurion Bearmantle,Night Elf,Shaman,2,8,Leatherworking,Mining,20355.771,5131,6655,97,Male,36,1069-01-28,Basic,Widowed,2
9424,Fendrig Thunderbrew,Dwarf,Monk,1,8,Jewelcrafting,Engineering,514.59918,12969,6656,,Male,71,1209-08-16,Basic,Divorced,1
9425,Amelia Barthalomew,Undead,Rogue,9,4,Alchemy,Mining,1303.1785,12976,6657,19,Male,50,1815-12-07,Advanced,Single,0
9429,Uther Mograine,Human,Rogue,3,8,Alchemy,Skinning,59.412312,3050,6658,48,Male,35,1583-07-08,Advanced,Divorced,1
9430,Varian Shaw,Human,Warrior,2,2,Enchanting,Jewelcrafting,11977.135,3948,6659,18,Female,53,1704-04-19,None,Married,0
9431,Anduin Fordragon,Human,Warlock,1,8,Mining,Herbalism,5837.2349,4265,6660,39,Male,34,1220-06-10,Master,Single,0
4901,Orgrim Doomhammer,Orc,Warrior,2,8,Blacksmithing,Leatherworking,3006.3318,20420,6660,24,Female,49,1673-10-23,Basic,Divorced,0
9434,Iridi Lightbringer,Draenei,Warrior,9,6,Mining,Tailoring,191.46274,4463,6661,86,Female,62,1510-06-18,Advanced,Single,3
9436,Calia Voss,Undead,Monk,67,6,Alchemy,Blacksmithing,1444.6802,7844,6662,,Male,53,1483-02-05,Advanced,Single,3
9437,Tae'thelan Brightwing,Blood Elf,Demon Hunter,15,2,Enchanting,Leatherworking,416.33029,12664,6663,45,Female,41,1399-11-05,Advanced,Widowed,1
9438,Ishanah Dawnchaser,Draenei,Warrior,3,6,Blacksmithing,Blacksmithing,3407.1516,21047,6664,55,Female,32,1889-08-07,Advanced,Divorced,1
7813,Naielle Crystalheart,Draenei,Warrior,40,4,Skinning,Leatherworking,647.04425,2590,6665,74,Female,29,1114-11-03,Advanced,Single,2
9440,Maraad Stormcaller,Draenei,Priest,1,4,Alchemy,Blacksmithing,60553.98,19748,6665,,Male,27,1588-10-10,Basic,Married,2
9441,Magni Ironforge,Dwarf,Paladin,1,10,Alchemy,Enchanting,15.371766,91,6666,,Male,33,1521-07-24,Advanced,Married,2
9442,Gazlowe Greasebot,Goblin,Hunter,1,2,Jewelcrafting,Leatherworking,2058.9763,17395,6667,58,Female,46,1827-11-21,Basic,Divorced,3
9443,Shandris Bearmantle,Night Elf,Shaman,8,6,Engineering,Skinning,7729.835,16652,6668,67,Female,38,1245-02-13,Basic,Married,3
9444,Arthas Fordring,Human,Warlock,2,9,Mining,Engineering,2492.0042,14320,6669,2,Male,50,1533-10-28,Basic,Married,1
9445,Varian Fordring,Human,Monk,1,2,Tailoring,Jewelcrafting,4738.376,12073,6670,100,Female,54,1816-06-07,Basic,Divorced,0
9446,Amelia Blightcaller,Undead,Warlock,2,4,Leatherworking,Alchemy,32420.287,10943,6671,99,Male,34,1058-05-24,Basic,Married,1
9447,Zandalar Hexer,Troll,Hunter,2,5,Jewelcrafting,Blacksmithing,228.92455,11607,6672,60,Female,45,1386-04-17,Advanced,Single,1
9449,Tirion Proudmoore,Human,Druid,5,3,Engineering,Skinning,83173.18,8437,6673,93,Male,45,1790-10-20,Basic,Married,3
9450,Garona Frostwolf,Orc,Monk,2,2,Mining,Mining,26022.088,10067,6674,76,Female,29,1714-01-31,Advanced,Single,2
9451,Leonid Voss,Undead,Monk,1,9,Mining,Enchanting,505.54529,15487,6675,46,Female,56,1795-03-25,Advanced,Divorced,2
9454,Anduin VanCleef,Human,Shaman,5,1,Enchanting,Skinning,42239.078,23240,6676,10,Male,54,1605-03-11,Basic,Single,3
9455,Naisha Ravencrest,Night Elf,Mage,11,6,Enchanting,Herbalism,2677.1565,8878,6677,,Male,49,1145-09-25,Master,Single,0
9456,Fandral Starseeker,Night Elf,Mage,1,9,Enchanting,Blacksmithing,950.31586,18077,6678,89,Female,32,1416-01-03,Basic,Widowed,2
9457,Bolvar Fordring,Human,Monk,8,8,Engineering,Herbalism,35001.23,9628,6679,,Female,35,1952-05-11,Advanced,Single,1
9460,Muradin Bronzebeard,Dwarf,Paladin,1,5,Leatherworking,Engineering,638.30481,17461,6680,3,Male,45,1117-07-03,Basic,Single,3
9461,Maiev Nightsong,Night Elf,Warrior,1,10,Herbalism,Engineering,2015.4399,15208,6681,51,Male,38,1537-04-21,Advanced,Married,4
9462,Lorna Prestor,Human,Warrior,1,10,Mining,Tailoring,2189.6052,11250,6682,44,Female,61,1048-11-10,Basic,Married,3
9464,Fendrig Stormpike,Dwarf,Warrior,62,4,Enchanting,Leatherworking,4141.8765,23603,6683,,Female,42,1262-10-28,Basic,Divorced,1
9466,Jaina Shaw,Human,Paladin,2,6,Jewelcrafting,Tailoring,2358.7065,8812,6684,76,Male,39,1406-06-09,Basic,Married,1
9468,Fendrig Ironforge,Dwarf,Mage,2,4,Enchanting,Skinning,6375.4092,7557,6685,32,Female,32,1051-12-16,Basic,Single,2
9469,Shandris Whisperwind,Night Elf,Warrior,6,3,Tailoring,Blacksmithing,872.56842,24590,6686,42,Female,38,1132-07-13,Master,Single,1
9470,Liadrin Brightwing,Blood Elf,Paladin,1,7,Jewelcrafting,Herbalism,1218.532,7316,6687,5,Female,34,1932-04-01,Basic,Single,1
9471,Cordana Staghelm,Night Elf,Warlock,1,9,Herbalism,Mining,48735.68,12365,6688,74,Female,40,1168-10-04,Advanced,Divorced,0
9473,Arthas Mograine,Human,Mage,1,2,Leatherworking,Leatherworking,102.88963,12829,6689,95,Male,67,1819-06-02,None,Widowed,0
9475,Arthas Shaw,Human,Monk,1,1,Jewelcrafting,Tailoring,9156.5225,18682,6690,62,Male,39,1560-07-29,Basic,Widowed,1
9476,Vanessa Prestor,Human,Priest,47,7,Enchanting,Skinning,158816.22,8427,6691,99,Female,40,1541-08-02,Basic,Single,1
3870,Varian Proudmoore,Human,Priest,3,8,Mining,Jewelcrafting,407.19333,1001,6692,68,Female,36,1767-09-07,Basic,Widowed,0
9477,Ishanah Lightwarden,Draenei,Death Knight,1,8,Jewelcrafting,Blacksmithing,460.3544,4858,6692,23,Female,48,1201-04-10,Advanced,Married,1
9478,Gelbin Manastorm,Gnome,Rogue,1,1,Engineering,Skinning,4639.0044,12791,6693,88,Female,43,1988-05-20,Master,Single,5
9479,Lorna Fordragon,Human,Shaman,2,9,Jewelcrafting,Blacksmithing,6651.6543,6363,6694,65,Male,38,1370-10-19,Advanced,Married,0
9481,Sunwalker Ragetotem,Tauren,Rogue,1,7,Jewelcrafting,Alchemy,287316.69,18701,6695,11,Male,46,1058-02-02,Basic,Married,0
9482,Anduin Proudmoore,Human,Priest,1,9,Skinning,Mining,5613.3442,14965,6696,25,Male,31,1628-01-25,Advanced,Married,1
9483,Hobart Rocketfuel,Goblin,Rogue,2,2,Jewelcrafting,Engineering,109311.95,22972,6697,50,Male,43,1337-07-12,Advanced,Widowed,2
9484,Jevan Dawnstrider,Tauren,Druid,1,2,Alchemy,Blacksmithing,135.6779,12973,6698,82,Female,35,1279-09-29,Basic,Married,0
9486,Halduron Brightwing,Blood Elf,Paladin,2,6,Herbalism,Skinning,35466.75,19353,6699,29,Female,81,1783-12-27,Advanced,Widowed,0
9487,Sen'jin Voodoomaster,Troll,Demon Hunter,1,5,Skinning,Skinning,4909.5176,18992,6700,27,Female,41,1574-02-18,Basic,Married,1
9488,Grom Hellscream,Orc,Druid,1,3,Mining,Leatherworking,28419.42,6233,6701,,Female,44,1154-03-14,Advanced,Single,0
6078,Sylvanas Zelling,Undead,Rogue,2,3,Skinning,Alchemy,2971.9551,7828,6701,,Female,43,1322-10-25,Advanced,Married,1
10090,Gavan Hammerfall,Dwarf,Priest,1,3,Blacksmithing,Leatherworking,3715.1875,12440,6701,67,Male,70,1672-04-05,Basic,Married,0
9489,Rehgar Thunderlord,Orc,Shaman,2,4,Engineering,Tailoring,31283.008,20712,6702,73,Male,44,1216-06-29,Basic,Single,0
7380,Tirion Menethil,Human,Rogue,3,1,Skinning,Engineering,1167.3773,19684,6703,85,Female,52,1247-06-13,Master,Single,2
9491,Naisha Shadowsong,Night Elf,Warrior,1,1,Tailoring,Blacksmithing,3972.5066,17890,6703,101,Female,31,1447-11-26,Basic,Married,1
2198,Muln Runetotem,Tauren,Warrior,10,1,Herbalism,Skinning,4240.2188,14958,6703,59,Female,43,1809-04-27,Basic,Married,2
9492,Gelbin Thermaplugg,Gnome,Paladin,1,3,Blacksmithing,Blacksmithing,5659.2397,23442,6704,72,Female,54,1329-04-15,Master,Single,2
9494,Nathanos Zelling,Undead,Warrior,1,3,Leatherworking,Jewelcrafting,8713.4951,24696,6705,87,Male,50,1995-06-18,Basic,Divorced,0
9496,Tobias Wyrmbane,Worgen,Rogue,4,8,Enchanting,Enchanting,1240.5337,22304,6706,89,Female,59,1307-06-20,Basic,Married,2
9497,Varian Shaw,Human,Rogue,5,8,Leatherworking,Herbalism,40525.449,6537,6707,60,Male,38,1282-01-16,Basic,Widowed,0
9498,Aethas Theron,Blood Elf,Hunter,17,5,Enchanting,Jewelcrafting,19884.617,4980,6708,3,Male,67,1304-11-02,Advanced,Married,0
9499,Amelia Felstorm,Undead,Rogue,4,2,Herbalism,Tailoring,265.58981,1204,6709,,Female,27,1717-12-21,Basic,Married,2
9501,Jaina Prestor,Human,Warrior,6,5,Jewelcrafting,Leatherworking,24861.039,18001,6710,42,Female,31,1823-12-26,Advanced,Widowed,2
